ball_in_right_hand,ball_dist,box_size,ball_in_left_hand,box_ang,ball_ang,box_dist,ball_size,activation
0.0,0.553571429,0.9,1.0,0.0144338188631,-0.080818404732,0.464407178802,0.15,1.0
1.0,0.553571429,0.9,0.0,0.0144338188631,0.080818404732,0.464407178802,0.15,0.0
0.0,0.553571429,0.9,1.0,0.0144338188631,-0.080818404732,0.464407178802,0.15,1.0
0.0,0.32531266918699997,0.9,0.0,0.608508065788,-0.481720993521,0.556278790652,0.85,0.0
0.0,0.32531266918699997,0.9,0.0,0.608508065788,0.0,0.556278790652,0.85,0.0
1.0,0.32531266918699997,0.9,1.0,0.608508065788,0.0,0.556278790652,0.85,0.0
0.0,0.6351765906360001,0.9,0.0,-0.36814904401799997,0.282942121052,0.44353898300300004,0.15,0.0
1.0,0.17173102190499998,0.9,0.0,-0.36814904401799997,0.282942121052,0.44353898300300004,0.15,1.0
0.0,0.17173102190499998,0.9,1.0,-0.36814904401799997,-0.282942121052,0.44353898300300004,0.15,0.0
1.0,0.17173102190499998,0.9,0.0,-0.36814904401799997,0.282942121052,0.44353898300300004,0.15,1.0
0.0,0.48099253456,0.9,1.0,0.518360648097,-0.134124196569,0.601682240617,0.15,1.0
0.0,0.371798288764,0.9,1.0,0.24494688992600003,-0.6284708779479999,0.49476957030900004,0.15,1.0
0.0,0.310349733259,0.9,1.0,-0.023375133898099996,-0.541687620814,0.601583914578,0.15,0.0
1.0,0.310349733259,0.9,0.0,-0.023375133898099996,0.541687620814,0.601583914578,0.15,1.0
1.0,0.200082330898,0.9,0.0,-0.023375133898099996,0.541687620814,0.601583914578,0.15,1.0
1.0,0.200082330898,0.9,0.0,-0.023375133898099996,0.541687620814,0.601583914578,0.15,1.0
1.0,0.569501621522,0.9,0.0,-0.7748747321070001,0.6816156505069999,0.33618306678599996,0.15,1.0
0.0,0.356584494071,0.9,1.0,0.289765347138,-0.106631252038,0.374138663964,0.15,1.0
0.0,0.274935255795,0.9,1.0,0.508468211922,-0.332742949768,0.766797865347,0.15,1.0
1.0,0.274935255795,0.9,0.0,0.508468211922,0.332742949768,0.766797865347,0.15,0.0
0.0,0.274935255795,0.9,1.0,0.508468211922,-0.332742949768,0.766797865347,0.15,1.0
1.0,0.38714980060599996,0.9,0.0,-0.0653096445108,0.508468211922,0.526559374426,0.15,1.0
0.0,0.553571429,0.9,1.0,-0.0653096445108,-0.508468211922,0.526559374426,0.15,0.0
1.0,0.553571429,0.9,0.0,-0.0653096445108,0.508468211922,0.526559374426,0.15,1.0
1.0,0.163925341048,0.9,0.0,0.12355530619100001,0.180504617144,0.60023056852,0.15,0.0
0.0,0.163925341048,0.9,1.0,0.12355530619100001,-0.180504617144,0.60023056852,0.15,1.0
0.0,0.553571429,0.9,1.0,0.711113084273,-0.442657140077,0.614134956674,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.33733199137500003,0.0,0.684942571662,0.85,0.0
1.0,0.155343585038,0.9,0.0,-0.35753156412299997,0.154676638385,0.5816667071180001,0.15,1.0
1.0,0.553571429,0.9,0.0,-0.0609779696559,0.49077606294299997,0.364892300576,0.15,1.0
1.0,0.357142857143,0.9,0.0,-0.336485535493,0.455183921554,0.32287407603,0.15,1.0
1.0,0.354830696131,0.9,0.0,-0.32427948589,0.40360474299500004,0.39206056516000004,0.15,1.0
1.0,0.485756466471,0.9,0.0,-0.48857745224200005,0.664281391289,0.637747936219,0.15,1.0
0.0,0.553571429,0.9,1.0,0.47938055438199995,-0.5266999276650001,0.19423088968899999,0.15,1.0
1.0,0.553571429,0.9,0.0,-0.759750913595,0.470326494818,0.605408741364,0.15,1.0
1.0,0.604797148265,0.9,0.0,0.264057071948,0.44820366818,0.648070888739,0.15,0.0
0.0,0.604797148265,0.9,1.0,0.264057071948,-0.44820366818,0.648070888739,0.15,1.0
0.0,0.5291882566699999,0.9,1.0,0.507034869806,-0.546369639471,0.433627025783,0.15,1.0
0.0,0.553571429,0.9,1.0,0.434002192989,-0.357625440075,0.397850781913,0.15,1.0
0.0,0.693839302604,0.9,0.0,0.453194179115,-0.36272355384300004,0.727384301112,0.15,0.0
0.0,0.38279140258,0.9,1.0,0.139628795976,-0.275385247591,0.48797851352300003,0.15,1.0
1.0,0.553571429,0.9,0.0,-0.11983521492999999,0.43594090666199997,0.339903726814,0.15,1.0
1.0,0.553571429,0.9,0.0,-0.468879269812,0.335181255528,0.7418280162279999,0.15,1.0
1.0,0.576337231739,0.9,0.0,-0.483400421267,0.6413945366439999,0.41828459386100003,0.15,1.0
0.0,0.553571429,0.9,1.0,0.616733937532,-0.5801798679169999,0.6118359282,0.15,1.0
