ball_in_right_hand,ball_dist,box_size,ball_in_left_hand,box_ang,ball_ang,box_dist,ball_size,activation
0.0,0.700913112273,0.9,0.0,-0.386333814764,-0.318777678694,0.591458252923,0.15,1.0
0.0,0.553571429,0.9,0.0,-0.386333814764,-0.318777678694,0.591458252923,0.15,0.0
0.0,0.641997565722,0.9,0.0,-0.386333814764,0.318777678694,0.591458252923,0.15,1.0
0.0,0.553571429,0.9,0.0,-0.386333814764,0.318777678694,0.591458252923,0.15,0.0
0.0,0.824531499674,0.9,0.0,0.508468211922,0.482856682148,0.450424478063,0.15,1.0
0.0,0.553571429,0.9,0.0,0.508468211922,0.482856682148,0.450424478063,0.15,0.0
0.0,0.6312593853890001,0.9,0.0,-0.49214347540200004,-0.383230986734,0.633169436639,0.15,0.0
0.0,0.778953436459,0.9,0.0,0.701888940343,-0.475817081744,0.577660708971,0.85,1.0
0.0,0.553571429,0.9,0.0,0.701888940343,-0.475817081744,0.577660708971,0.85,0.0
0.0,0.719477872515,0.9,0.0,0.695184351531,-0.327963594779,0.28872306091600003,0.15,1.0
0.0,0.553571429,0.9,0.0,0.695184351531,-0.327963594779,0.28872306091600003,0.15,0.0
0.0,0.7163452441179999,0.9,0.0,-0.040875821168,-0.422916209,0.6023947036249999,0.15,1.0
0.0,0.553571429,0.9,0.0,-0.040875821168,-0.422916209,0.6023947036249999,0.15,0.0
0.0,0.747632129676,0.9,0.0,-0.6811791462100001,0.4590704500399999,0.548044082196,0.15,1.0
0.0,0.8251133361380001,0.9,0.0,0.45097352304899996,-0.517697709863,0.680966553162,0.85,1.0
0.0,0.553571429,0.9,0.0,0.45097352304899996,-0.517697709863,0.680966553162,0.85,0.0
0.0,0.619263601272,0.9,0.0,0.152848850973,-0.0171100969236,0.38066885385300003,0.85,1.0
0.0,0.553571429,0.9,0.0,0.152848850973,-0.0171100969236,0.38066885385300003,0.85,0.0
0.0,0.6313302147290001,0.9,0.0,-0.279809351046,-0.0224481847463,0.467948896527,0.15,1.0
0.0,0.553571429,0.9,0.0,-0.279809351046,-0.0224481847463,0.467948896527,0.15,0.0
0.0,0.534739534178,0.9,0.0,-0.695184351531,0.40878199951099997,0.589185667204,0.85,0.0
0.0,0.701193931847,0.9,0.0,-0.780295292667,0.307300001542,0.541130198337,0.15,1.0
0.0,0.553571429,0.9,0.0,-0.780295292667,0.307300001542,0.541130198337,0.15,0.0
0.0,0.618855581777,0.9,0.0,0.0620873281702,0.220374300027,0.627875396349,0.85,1.0
0.0,0.553571429,0.9,0.0,0.0620873281702,0.220374300027,0.627875396349,0.85,0.0
0.0,0.6990313000759999,0.9,0.0,-0.653418847934,-0.360198507012,0.552385173914,0.85,1.0
0.0,0.669659703324,0.9,0.0,-0.0971490808863,-0.296917265798,0.620054996113,0.85,1.0
0.0,0.553571429,0.9,0.0,-0.0971490808863,-0.296917265798,0.620054996113,0.85,0.0
0.0,0.7356322085539999,0.9,0.0,0.182019294277,-0.538136533082,0.34873530248499995,0.15,1.0
0.0,0.659167859509,0.9,0.0,-0.17328695639400002,-0.260110801629,0.592678947279,0.85,1.0
0.0,0.733203634719,0.9,0.0,-0.110060826631,0.506609200952,0.49551949995899996,0.15,1.0
