ball_in_right_hand,ball_dist,box_size,ball_in_left_hand,box_ang,ball_ang,box_dist,ball_size,activation
1.0,0.553571429,0.9,0.0,-0.386333814764,0.318777678694,0.591458252923,0.15,1.0
1.0,0.4378420772,0.9,0.0,-0.357116368336,0.12924906491,0.39781650824000003,0.15,1.0
1.0,0.216034951072,0.9,0.0,-0.39149809710199995,0.15195081256100001,0.74158104033,0.15,1.0
1.0,0.553571429,0.9,0.0,0.508468211922,0.482856682148,0.450424478063,0.15,1.0
0.0,0.6312593853890001,0.9,1.0,-0.49214347540200004,-0.383230986734,0.633169436639,0.15,1.0
0.0,0.5356331118509999,0.9,1.0,-0.717912946678,-0.614743605761,0.343441272772,0.15,1.0
1.0,0.43812830589699997,0.9,0.0,-0.170143175749,0.609040913373,0.5306077928399999,0.15,1.0
1.0,0.621850476956,0.9,0.0,0.15330179987700002,0.479056624332,0.545303162883,0.15,1.0
0.0,0.38479954175700004,0.9,1.0,-0.790256375508,-0.632524445624,0.41071428571400004,0.15,1.0
1.0,0.400721702279,0.9,0.0,-0.706561739768,0.36420647683300006,0.496815297127,0.15,1.0
0.0,0.374569519855,0.9,1.0,-0.513994312797,-0.41592675958,0.23933317198800003,0.15,1.0
0.0,0.582348987407,0.9,1.0,-0.471655012148,-0.740167466089,0.6990313000759999,0.15,1.0
0.0,0.290457156258,0.9,1.0,0.383277664529,-0.40166749577699995,0.596551372078,0.15,1.0
0.0,0.43198984814400004,0.9,0.0,0.41455325586400005,0.324546445986,0.73116410595,0.85,0.0
0.0,0.327380952381,0.9,0.0,0.41455325586400005,0.0,0.73116410595,0.85,0.0
1.0,0.327380952381,0.9,1.0,0.41455325586400005,0.0,0.73116410595,0.85,1.0
1.0,0.22500823849100002,0.9,0.0,0.839497551228,0.651032075297,0.516520627064,0.15,1.0
1.0,0.298680620465,0.9,1.0,0.446546362125,-0.050439713333,0.7583987505500001,0.85,1.0
0.0,0.569836012342,0.9,1.0,-0.368468295675,-0.154013700151,0.29957026125,0.15,1.0
1.0,0.42727590026600004,0.9,0.0,0.546823217672,0.139628795976,0.221904845039,0.15,1.0
1.0,0.517189235906,0.9,0.0,-0.46849004928599997,0.5883234014000001,0.7037169949079999,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.701888940343,0.0,0.577660708971,0.85,1.0
1.0,0.566949759685,0.9,0.0,-0.44395700242799996,0.730947729849,0.631046857239,0.15,1.0
1.0,0.45120166009499996,0.9,0.0,0.555555555556,0.171496187302,0.310267212387,0.15,1.0
0.0,0.357180058071,0.9,1.0,-0.14842316896500002,-0.224796104575,0.5382257030600001,0.15,1.0
1.0,0.240566844452,0.9,1.0,-0.361282278994,-0.153406702042,0.672440008398,0.85,1.0
