ball_in_right_hand,ball_dist,box_size,ball_in_left_hand,box_ang,ball_ang,box_dist,ball_size,activation
0.0,0.327380952381,0.9,0.0,0.41455325586400005,0.0,0.73116410595,0.85,1.0
0.0,0.298680620465,0.9,0.0,0.446546362125,-0.050439713333,0.7583987505500001,0.85,1.0
0.0,0.778953436459,0.9,0.0,0.701888940343,-0.475817081744,0.577660708971,0.85,0.0
0.0,0.553571429,0.9,0.0,0.701888940343,-0.475817081744,0.577660708971,0.85,0.0
0.0,0.327380952381,0.9,0.0,0.701888940343,0.0,0.577660708971,0.85,1.0
0.0,0.240566844452,0.9,0.0,-0.361282278994,-0.153406702042,0.672440008398,0.85,1.0
0.0,0.327380952381,0.9,0.0,0.270553905274,0.0,0.439144819262,0.85,1.0
0.0,0.519523853911,0.9,0.0,-0.56970077578,-0.14609438649599998,0.7229145100040001,0.85,0.0
0.0,0.327380952381,0.9,0.0,-0.56970077578,0.0,0.7229145100040001,0.85,1.0
0.0,0.327380952381,0.9,0.0,0.752412295073,0.0,0.30993697016,0.85,1.0
0.0,0.327380952381,0.9,0.0,-0.343227886172,0.0,0.621156740796,0.85,1.0
0.0,0.327380952381,0.9,0.0,-0.092241471316,0.0,0.613361353108,0.85,1.0
0.0,0.251054560874,0.9,0.0,0.504662989978,0.0,0.8177671342980001,0.85,1.0
0.0,0.327380952381,0.9,0.0,0.45097352304899996,0.0,0.680966553162,0.85,1.0
0.0,0.619263601272,0.9,0.0,0.152848850973,-0.0171100969236,0.38066885385300003,0.85,0.0
0.0,0.553571429,0.9,0.0,0.152848850973,-0.0171100969236,0.38066885385300003,0.85,0.0
0.0,0.327380952381,0.9,0.0,0.152848850973,0.0,0.38066885385300003,0.85,1.0
0.0,0.290457156258,0.9,0.0,-0.443857135804,-0.40166749577699995,0.550085785044,0.85,0.0
0.0,0.290457156258,0.9,0.0,-0.443857135804,0.0,0.550085785044,0.85,1.0
0.0,0.327380952381,0.9,0.0,-0.6909613849709999,0.0,0.43401153972900003,0.85,1.0
