ball_in_right_hand,ball_dist,box_size,ball_in_left_hand,box_ang,ball_ang,box_dist,ball_size,activation
0.0,0.327380952381,0.9,0.0,0.489591904215,0.0,0.468552181903,0.85,1.0
1.0,0.327380952381,0.9,1.0,0.489591904215,0.0,0.468552181903,0.85,0.0
0.0,0.5756887750649999,0.9,0.0,0.489591904215,0.0,0.468552181903,0.85,0.0
0.0,0.553571429,0.9,0.0,0.489591904215,0.0,0.468552181903,0.85,0.0
0.0,0.327380952381,0.9,0.0,0.489591904215,0.0,0.468552181903,0.85,1.0
0.0,0.158639455988,0.9,0.0,0.489591904215,0.0,0.468552181903,0.85,1.0
0.0,0.327380952381,0.9,0.0,0.5218973951370001,0.0,0.765837425436,0.15,1.0
0.0,0.158639455988,0.9,0.0,0.5218973951370001,0.0,0.765837425436,0.15,1.0
0.0,0.158639455988,0.9,0.0,0.5218973951370001,0.0,0.765837425436,0.15,1.0
0.0,0.553571429,0.9,0.0,-0.727661619386,-0.521574254318,0.492427355085,0.15,0.0
0.0,0.327380952381,0.9,0.0,-0.727661619386,0.0,0.492427355085,0.15,1.0
0.0,0.5756887750649999,0.9,0.0,-0.727661619386,0.0,0.492427355085,0.15,0.0
0.0,0.553571429,0.9,0.0,-0.727661619386,0.0,0.492427355085,0.15,0.0
0.0,0.327380952381,0.9,0.0,-0.727661619386,0.0,0.492427355085,0.15,1.0
0.0,0.414014599458,0.9,0.0,-0.46878523161799995,0.36330193090400004,0.19053341961800002,0.15,0.0
0.0,0.327380952381,0.9,0.0,-0.46878523161799995,0.0,0.19053341961800002,0.15,1.0
0.0,0.327380952381,0.9,0.0,-0.230056603425,0.0,0.421178093837,0.85,1.0
0.0,0.327380952381,0.9,0.0,0.0992063050683,0.0,0.391921903143,0.85,1.0
0.0,0.25172408339,0.9,0.0,0.22997361946199998,-0.523425157994,0.440001064735,0.15,0.0
0.0,0.25172408339,0.9,0.0,0.22997361946199998,0.0,0.440001064735,0.15,1.0
0.0,0.5756887750649999,0.9,0.0,0.22997361946199998,0.0,0.440001064735,0.15,0.0
0.0,0.553571429,0.9,0.0,0.22997361946199998,0.0,0.440001064735,0.15,0.0
0.0,0.327380952381,0.9,0.0,0.22997361946199998,0.0,0.440001064735,0.15,1.0
0.0,0.327380952381,0.9,0.0,-0.38825574411200003,0.0,0.725204824365,0.15,1.0
0.0,0.327380952381,0.9,0.0,-0.18250279065000002,0.0,0.324194980741,0.15,1.0
0.0,0.320139684421,0.9,0.0,0.053395807836300005,0.0,0.591308635989,0.15,1.0
0.0,0.327380952381,0.9,0.0,-0.49933619778800004,0.0,0.8351916393979999,0.15,1.0
0.0,0.327380952381,0.9,0.0,-0.23572212346299998,0.0,0.372267255674,0.15,1.0
0.0,0.327380952381,0.9,0.0,0.5792834069,0.0,0.5084417544340001,0.85,1.0
0.0,0.327380952381,0.9,0.0,-0.5129952240510001,0.0,0.580907837909,0.85,1.0
0.0,0.327380952381,0.9,0.0,0.27830939506200003,0.0,0.5641031778760001,0.15,1.0
0.0,0.196877488327,0.9,0.0,0.06355413363130001,0.0,0.544342500902,0.85,1.0
0.0,0.327380952381,0.9,0.0,-0.44703033107600004,0.0,0.7071977475929999,0.15,1.0
0.0,0.553571429,0.9,0.0,0.573688897708,0.0175341425481,0.537767344006,0.15,0.0
0.0,0.327380952381,0.9,0.0,0.573688897708,0.0,0.537767344006,0.15,1.0
0.0,0.327380952381,0.9,0.0,0.573688897708,0.0,0.537767344006,0.15,1.0
0.0,0.327380952381,0.9,0.0,0.613677188202,0.0,0.598899346825,0.15,1.0
0.0,0.327380952381,0.9,0.0,-0.661526191113,0.0,0.33215699186299996,0.15,1.0
0.0,0.327380952381,0.9,0.0,-0.867626200439,0.0,0.551223250489,0.15,1.0
0.0,0.457381394937,0.9,0.0,-0.047087343633199996,0.19986674391399997,0.23888800900899998,0.85,0.0
0.0,0.327380952381,0.9,0.0,-0.047087343633199996,0.0,0.23888800900899998,0.85,1.0
0.0,0.595238095238,0.9,0.0,-0.823855496172,0.455183921554,0.528887571645,0.85,0.0
0.0,0.327380952381,0.9,0.0,-0.823855496172,0.0,0.528887571645,0.85,1.0
0.0,0.327380952381,0.9,0.0,0.619009350358,0.0,0.679658995571,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.619009350358,0.0,0.679658995571,0.15,0.0
0.0,0.327380952381,0.9,0.0,-0.441839178508,0.0,0.512017060986,0.15,1.0
0.0,0.5756887750649999,0.9,0.0,-0.441839178508,0.0,0.512017060986,0.15,0.0
0.0,0.553571429,0.9,0.0,-0.441839178508,0.0,0.512017060986,0.15,0.0
0.0,0.327380952381,0.9,0.0,-0.441839178508,0.0,0.512017060986,0.15,1.0
0.0,0.327380952381,0.9,0.0,0.633016476013,0.0,0.689709896417,0.15,1.0
0.0,0.327380952381,0.9,0.0,-0.41592675958,0.0,0.245799831446,0.15,1.0
0.0,0.327380952381,0.9,0.0,0.24942734775699998,0.0,0.673781817048,0.15,1.0
0.0,0.479780838478,0.9,0.0,0.116818792692,-0.0774975122173,0.17060773953800001,0.85,0.0
0.0,0.327380952381,0.9,0.0,0.116818792692,0.0,0.17060773953800001,0.85,1.0
0.0,0.419503073156,0.9,0.0,-0.305275486255,-0.247372965052,0.378999872518,0.15,0.0
0.0,0.327380952381,0.9,0.0,-0.305275486255,0.0,0.378999872518,0.15,1.0
0.0,0.323234714006,0.9,0.0,-0.37992637162,0.0,0.497534007742,0.85,1.0
0.0,0.327380952381,0.9,0.0,0.301227604002,0.0,0.514957797712,0.85,1.0
0.0,0.327380952381,0.9,0.0,0.44885428913599995,0.0,0.41311654373,0.85,1.0
0.0,0.297151097772,0.9,0.0,0.5248203342960001,-0.20519452980099998,0.753032055743,0.15,1.0
0.0,0.327380952381,0.9,0.0,-0.217190426694,0.0,0.39299555161,0.85,1.0
0.0,0.327380952381,0.9,0.0,0.576727533278,0.0,0.584165165218,0.15,1.0
0.0,0.425261737603,0.9,0.0,0.779385023611,0.163906136325,0.381412769901,0.85,0.0
0.0,0.327380952381,0.9,0.0,0.779385023611,0.0,0.381412769901,0.85,1.0
0.0,0.512157406741,0.9,0.0,0.46500766911799996,-0.19594047668499998,0.738177906066,0.15,0.0
0.0,0.327380952381,0.9,0.0,0.46500766911799996,0.0,0.738177906066,0.15,1.0
0.0,0.42144037117399996,0.9,0.0,-0.0285644752818,0.14115655883199998,0.47071889957199997,0.15,0.0
0.0,0.327380952381,0.9,0.0,-0.0285644752818,0.0,0.47071889957199997,0.15,1.0
0.0,0.327380952381,0.9,0.0,-0.0285644752818,0.0,0.47071889957199997,0.15,1.0
0.0,0.414745231463,0.9,0.0,0.310220051614,0.08698480401070001,0.623880109589,0.15,0.0
0.0,0.327380952381,0.9,0.0,0.310220051614,0.0,0.623880109589,0.15,1.0
0.0,0.327380952381,0.9,0.0,-0.0925414523423,0.0,0.33723256897,0.15,1.0
0.0,0.327380952381,0.9,0.0,0.278605050344,0.0,0.377289588486,0.85,1.0
0.0,0.327380952381,0.9,0.0,0.640744792213,0.0,0.546581888804,0.85,1.0
0.0,0.331489035004,0.9,0.0,0.204781957493,0.189154445369,0.17286190083900002,0.15,0.0
0.0,0.327380952381,0.9,0.0,0.204781957493,0.0,0.17286190083900002,0.15,1.0
0.0,0.32158941722199996,0.9,0.0,0.327963594779,-0.0191130580121,0.45327930376500003,0.85,1.0
0.0,0.327380952381,0.9,0.0,-0.0398890111157,0.0,0.620222758832,0.15,1.0
0.0,0.341483598426,0.9,0.0,0.030735221259200002,-0.175504363873,0.155020581743,0.15,0.0
0.0,0.327380952381,0.9,0.0,0.030735221259200002,0.0,0.155020581743,0.15,1.0
0.0,0.327380952381,0.9,0.0,0.635179440788,0.0,0.368066668156,0.15,1.0
0.0,0.216404828657,0.9,0.0,0.14203475711400002,0.0,0.56736282453,0.85,1.0
0.0,0.327380952381,0.9,0.0,-0.484267581449,0.0,0.257461061925,0.85,1.0
0.0,0.327380952381,0.9,0.0,-0.20502445158799998,0.0,0.23500648471299998,0.15,1.0
0.0,0.327380952381,0.9,0.0,-0.7208950339970001,0.0,0.426107292469,0.15,1.0
0.0,0.21703795746399998,0.9,0.0,0.526099456415,-0.283112351081,0.689775607213,0.15,0.0
0.0,0.21703795746399998,0.9,0.0,0.526099456415,0.0,0.689775607213,0.15,1.0
0.0,0.327380952381,0.9,0.0,0.106821503594,0.0,0.434875720197,0.85,1.0
0.0,0.327380952381,0.9,0.0,0.733816799168,0.0,0.606776839844,0.15,1.0
0.0,0.327380952381,0.9,0.0,-0.113115395626,0.0,0.44167804052799997,0.15,1.0
0.0,0.298977377764,0.9,0.0,-0.481070950541,-0.246705018789,0.40153905724,0.85,1.0
0.0,0.327380952381,0.9,0.0,0.156204401241,0.0,0.17987808403499997,0.85,1.0
0.0,0.302396085281,0.9,0.0,0.580427145529,0.0,0.719055228591,0.15,1.0
0.0,0.327380952381,0.9,0.0,-0.491426803608,0.0,0.62478568342,0.15,1.0
0.0,0.327380952381,0.9,0.0,-0.491426803608,0.0,0.62478568342,0.15,1.0
0.0,0.37589563109499996,0.9,0.0,0.623796791996,0.0425603315045,0.274215158551,0.15,0.0
0.0,0.327380952381,0.9,0.0,0.623796791996,0.0,0.274215158551,0.15,1.0
0.0,0.327380952381,0.9,0.0,0.19311415379299998,0.0,0.3445507733,0.15,1.0
0.0,0.327380952381,0.9,0.0,0.49629831958099996,0.0,0.43426773391,0.15,1.0
0.0,0.327380952381,0.9,0.0,-0.19109429833799998,0.0,0.282418303069,0.85,1.0
0.0,0.327380952381,0.9,0.0,-0.767431096332,0.0,0.48004703048,0.15,1.0
0.0,0.353595417407,0.9,0.0,0.766700357643,-0.07138755953539999,0.567930383155,0.85,0.0
0.0,0.327380952381,0.9,0.0,0.766700357643,0.0,0.567930383155,0.85,1.0
0.0,0.464771420726,0.9,0.0,-0.584608603285,0.250401964061,0.49598054062299995,0.85,0.0
0.0,0.327380952381,0.9,0.0,-0.584608603285,0.0,0.49598054062299995,0.85,1.0
0.0,0.327380952381,0.9,0.0,-0.00721766074945,0.0,0.464316082786,0.15,1.0
0.0,0.24715686703,0.9,0.0,-0.752412295073,0.0,0.371220482904,0.85,1.0
0.0,0.30857202513500004,0.9,0.0,0.294190734296,0.0,0.6618040367679999,0.15,1.0
